,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
vex,,52.49%,52.49%,52.49%,,,52.49%,52.49%,,,52.49%,52.49%,,,,,,,,,52.49%,52.49%,52.49%,,52.49%,,,52.49%,,,,,,52.49%,52.49%,52.49%,,,52.49%,,,,,52.49%,,52.49%,,,,,52.49%,,,,,,,52.49%,52.49%,52.49%,,52.49%,,,,,,52.49%,,,,52.49%,,,52.49%,52.49%,52.49%,,,,,52.49%,52.49%,,,,52.49%,,,,,,52.49%,,,,,52.49%,52.49%,,,,,,,,,,52.49%,,,,,,,,,,,,,52.49%,,,52.49%,52.49%,52.49%,,52.49%,52.49%,,,,52.49%,,,52.49%,,,,,,52.49%,52.49%,,,,52.49%,52.49%,,,52.49%,,52.49%,,52.49%,52.49%,,,,52.49%,,52.49%,,52.49%,
vi,,,,,,48.37%,,,,,,,,48.37%,,,,48.37%,,,,,,,48.37%,,48.37%,48.37%,48.37%,48.37%,,48.37%,,,,,,,48.37%,48.37%,48.37%,48.37%,,,,,48.37%,,48.37%,48.37%,,,,,,,48.37%,,,,48.37%,,48.37%,48.37%,,,,,48.37%,,48.37%,,,,,,,,,,,,48.37%,,,,,48.37%,,48.37%,48.37%,,,,48.37%,48.37%,,48.37%,,,48.37%,48.37%,,,,48.37%,,,,,48.37%,,,,48.37%,,48.37%,,,,48.37%,,,,,,,,48.37%,48.37%,,,,,48.37%,,,,48.37%,,,,,,,,48.37%,,,48.37%,48.37%,48.37%,,,48.37%,,,,,48.37%,48.37%,,,,,48.37%
viego,,,,,,49.32%,,,,,,,,49.32%,,,,49.32%,,,,,,,49.32%,,49.32%,49.32%,49.32%,49.32%,,49.32%,,,,,,,49.32%,49.32%,49.32%,49.32%,,,,,49.32%,,49.32%,49.32%,,,,,,,49.32%,,,,49.32%,,49.32%,49.32%,,,,,49.32%,,49.32%,,,,,,,,,,,,49.32%,,,,,49.32%,,49.32%,49.32%,,,,49.32%,49.32%,,49.32%,,,49.32%,49.32%,,,,49.32%,,,,,49.32%,,,,49.32%,,49.32%,,,,49.32%,,,,,,,,49.32%,49.32%,,,,,49.32%,,,,49.32%,,,,,,,49.32%,,,,49.32%,49.32%,49.32%,,,49.32%,,,,,49.32%,49.32%,,,,,49.32%
viktor,,49.75%,49.75%,49.75%,,,49.75%,49.75%,,,49.75%,49.75%,,,,,,,,,49.75%,49.75%,49.75%,,49.75%,,,49.75%,,,,,,49.75%,49.75%,49.75%,,,49.75%,,,,,49.75%,,49.75%,,,,,49.75%,,,,,,,49.75%,49.75%,49.75%,,49.75%,,,,,,49.75%,,,,49.75%,,,49.75%,49.75%,49.75%,,,,,49.75%,49.75%,,,,49.75%,,,,,,49.75%,,,,,49.75%,49.75%,,,,,,,,,,49.75%,,,,,,,,,,,,,49.75%,,,49.75%,49.75%,49.75%,,49.75%,49.75%,,,,49.75%,,,49.75%,,,,,,49.75%,49.75%,49.75%,,,,49.75%,,,49.75%,,49.75%,,49.75%,49.75%,,,,49.75%,,49.75%,,49.75%,
vladimir,,51.41%,51.41%,51.41%,,,51.41%,51.41%,,,51.41%,51.41%,,,,,,,,,51.41%,51.41%,51.41%,,51.41%,,,51.41%,,,,,,51.41%,51.41%,51.41%,,,51.41%,,,,,51.41%,,51.41%,,,,,51.41%,,,,,,,51.41%,51.41%,51.41%,,51.41%,,,,,,51.41%,,,,51.41%,,,51.41%,51.41%,51.41%,,,,,51.41%,51.41%,,,,51.41%,,,,,,51.41%,,,,,51.41%,51.41%,,,,,,,,,,51.41%,,,,,,,,,,,,,51.41%,,,51.41%,51.41%,51.41%,,51.41%,51.41%,,,,51.41%,,,51.41%,,,,,,51.41%,51.41%,51.41%,,,51.41%,,,,51.41%,,51.41%,,51.41%,51.41%,,,,51.41%,,51.41%,,51.41%,
volibear,,,,,,52.07%,,,,,,,,52.07%,,,,52.07%,,,,,,,52.07%,,52.07%,52.07%,52.07%,52.07%,,52.07%,,,,,,,52.07%,52.07%,52.07%,52.07%,,,,,52.07%,,52.07%,52.07%,,,,,,,52.07%,,,,52.07%,,52.07%,52.07%,,,,,52.07%,,52.07%,,,,,,,,,,,,52.07%,,,,,52.07%,,52.07%,52.07%,,,,52.07%,52.07%,,52.07%,,,52.07%,52.07%,,,,52.07%,,,,,52.07%,,,,52.07%,,52.07%,,,,52.07%,,,,,,,,52.07%,52.07%,,,,,52.07%,,,,52.07%,,,,,,,52.07%,52.07%,,,,52.07%,52.07%,,,52.07%,,,,,52.07%,52.07%,,,,,52.07%
warwick,,,,,,52.87%,,,,,,,,52.87%,,,,52.87%,,,,,,,52.87%,,52.87%,52.87%,52.87%,52.87%,,52.87%,,,,,,,52.87%,52.87%,52.87%,52.87%,,,,,52.87%,,52.87%,52.87%,,,,,,,52.87%,,,,52.87%,,52.87%,52.87%,,,,,52.87%,,52.87%,,,,,,,,,,,,52.87%,,,,,52.87%,,52.87%,52.87%,,,,52.87%,52.87%,,52.87%,,,52.87%,52.87%,,,,52.87%,,,,,52.87%,,,,52.87%,,52.87%,,,,52.87%,,,,,,,,52.87%,52.87%,,,,,52.87%,,,,52.87%,,,,,,,52.87%,52.87%,,,52.87%,,52.87%,,,52.87%,,,,,52.87%,52.87%,,,,,52.87%
wukong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xayah,,,,,,,,,51.45%,51.45%,,,,,,,,,51.45%,,,,51.45%,,,51.45%,,,,,51.45%,,,,,,,,,,,,,51.45%,,,,,,,,51.45%,51.45%,51.45%,51.45%,,,,,,,,,,,51.45%,,,,,,,51.45%,,,,,,,51.45%,,,,,,,,,51.45%,,,,,,,,,,,,,,,,,,,,,51.45%,,51.45%,51.45%,,,,,,,51.45%,,51.45%,,,51.45%,,,,,,,,,51.45%,,,,51.45%,,,51.45%,51.45%,,,,,,,,,,51.45%,,,,51.45%,,,,,,51.45%,51.45%,,,
xerath,,51.68%,51.68%,51.68%,,,51.68%,51.68%,,,51.68%,51.68%,,,,,,,,,51.68%,51.68%,51.68%,,51.68%,,,51.68%,,,,,,51.68%,51.68%,51.68%,,,51.68%,,,,,51.68%,,51.68%,,,,,51.68%,,,,,,,51.68%,51.68%,51.68%,,51.68%,,,,,,51.68%,,,,51.68%,,,51.68%,51.68%,51.68%,,,,,51.68%,51.68%,,,,51.68%,,,,,,51.68%,,,,,51.68%,51.68%,,,,,,,,,,51.68%,,,,,,,,,,,,,51.68%,,,51.68%,51.68%,51.68%,,51.68%,51.68%,,,,51.68%,,,51.68%,,,,,,51.68%,51.68%,51.68%,,,51.68%,51.68%,,,51.68%,,,,51.68%,51.68%,,,,51.68%,,51.68%,,51.68%,
xinzhao,,,,,,50.94%,,,,,,,,50.94%,,,,50.94%,,,,,,,50.94%,,50.94%,50.94%,50.94%,50.94%,,50.94%,,,,,,,50.94%,50.94%,50.94%,50.94%,,,,,50.94%,,50.94%,50.94%,,,,,,,50.94%,,,,50.94%,,50.94%,50.94%,,,,,50.94%,,50.94%,,,,,,,,,,,,50.94%,,,,,50.94%,,50.94%,50.94%,,,,50.94%,50.94%,,50.94%,,,50.94%,50.94%,,,,50.94%,,,,,50.94%,,,,50.94%,,50.94%,,,,50.94%,,,,,,,,50.94%,50.94%,,,,,50.94%,,,,50.94%,,,,,,,50.94%,50.94%,,,50.94%,50.94%,50.94%,,,,,,,,50.94%,50.94%,,,,,50.94%
yasuo,,50.32%,50.32%,50.32%,,,50.32%,50.32%,,,50.32%,50.32%,,,,,,,,,50.32%,50.32%,50.32%,,50.32%,,,50.32%,,,,,,50.32%,50.32%,50.32%,,,50.32%,,,,,50.32%,,50.32%,,,,,50.32%,,,,,,,50.32%,50.32%,50.32%,,50.32%,,,,,,50.32%,,,,50.32%,,,50.32%,50.32%,50.32%,,,,,50.32%,50.32%,,,,50.32%,,,,,,50.32%,,,,,50.32%,50.32%,,,,,,,,,,50.32%,,,,,,,,,,,,,50.32%,,,50.32%,50.32%,50.32%,,50.32%,50.32%,,,,50.32%,,,50.32%,,,,,,50.32%,50.32%,50.32%,,,50.32%,50.32%,,,50.32%,,50.32%,,,50.32%,,,,50.32%,,50.32%,,50.32%,
yone,,47.06%,47.06%,47.06%,,,47.06%,47.06%,,,47.06%,47.06%,,,,,,,,,47.06%,47.06%,47.06%,,47.06%,,,47.06%,,,,,,47.06%,47.06%,47.06%,,,47.06%,,,,,47.06%,,47.06%,,,,,47.06%,,,,,,,47.06%,47.06%,47.06%,,47.06%,,,,,,47.06%,,,,47.06%,,,47.06%,47.06%,47.06%,,,,,47.06%,47.06%,,,,47.06%,,,,,,47.06%,,,,,47.06%,47.06%,,,,,,,,,,47.06%,,,,,,,,,,,,,47.06%,,,47.06%,47.06%,47.06%,,47.06%,47.06%,,,,47.06%,,,47.06%,,,,,,47.06%,47.06%,47.06%,,,47.06%,47.06%,,,47.06%,,47.06%,,47.06%,,,,,47.06%,,47.06%,,47.06%,
yorick,50.12%,,50.12%,,,,,,,,,,,,,,,,,50.12%,50.12%,50.12%,,50.12%,,,50.12%,,,,,,50.12%,,50.12%,50.12%,50.12%,50.12%,50.12%,,50.12%,,50.12%,,50.12%,50.12%,,,,50.12%,50.12%,,,,,,,,,50.12%,,50.12%,,,50.12%,,50.12%,,,,,,,,,50.12%,,,,,50.12%,,,,50.12%,,,,,,,50.12%,,50.12%,50.12%,50.12%,,,50.12%,,,,,,50.12%,,50.12%,50.12%,50.12%,,,,,50.12%,,50.12%,,50.12%,50.12%,,,,,,,50.12%,,50.12%,,,,50.12%,,,50.12%,50.12%,,,50.12%,50.12%,50.12%,50.12%,,,,,,,50.12%,50.12%,50.12%,50.12%,,,,50.12%,50.12%,,,50.12%,,,,,,
yuumi,,,,,49.81%,,,,,49.81%,,,49.81%,,49.81%,49.81%,49.81%,,,,,,,,,,,,49.81%,,,49.81%,,,49.81%,,,,,,,,,49.81%,,,,49.81%,,,,,,,,49.81%,,,,,,,,,,,,49.81%,,49.81%,,,,49.81%,49.81%,,,49.81%,49.81%,,,49.81%,,49.81%,,49.81%,49.81%,49.81%,,,,,,,49.81%,49.81%,49.81%,,,49.81%,,,49.81%,49.81%,,,,,,,,49.81%,49.81%,,49.81%,49.81%,,,,,,,49.81%,49.81%,49.81%,49.81%,,49.81%,,,49.81%,49.81%,49.81%,,,,,,,,,,,49.81%,,,,,,,,49.81%,,49.81%,,,,,,,,,,49.81%,49.81%,49.81%
zac,,,,,,50.49%,,,,,,,,50.49%,,,,50.49%,,,,,,,50.49%,,50.49%,50.49%,50.49%,50.49%,,50.49%,,,,,,,50.49%,50.49%,50.49%,50.49%,,,,,50.49%,,50.49%,50.49%,,,,,,,50.49%,,,,50.49%,,50.49%,50.49%,,,,,50.49%,,50.49%,,,,,,,,,,,,50.49%,,,,,50.49%,,50.49%,50.49%,,,,50.49%,50.49%,,50.49%,,,50.49%,50.49%,,,,50.49%,,,,,50.49%,,,,50.49%,,50.49%,,,,50.49%,,,,,,,,50.49%,50.49%,,,,,50.49%,,,,50.49%,,,,,,,50.49%,50.49%,,,50.49%,50.49%,50.49%,,,50.49%,,,,,,50.49%,,,,,50.49%
zed,,,,,,47.72%,,,,,,,,47.72%,,,,47.72%,,,,,,,47.72%,,47.72%,47.72%,47.72%,47.72%,,47.72%,,,,,,,47.72%,47.72%,47.72%,47.72%,,,,,47.72%,,47.72%,47.72%,,,,,,,47.72%,,,,47.72%,,47.72%,47.72%,,,,,47.72%,,47.72%,,,,,,,,,,,,47.72%,,,,,47.72%,,47.72%,47.72%,,,,47.72%,47.72%,,47.72%,,,47.72%,47.72%,,,,47.72%,,,,,47.72%,,,,47.72%,,47.72%,,,,47.72%,,,,,,,,47.72%,47.72%,,,,,47.72%,,,,47.72%,,,,,,,47.72%,47.72%,,,47.72%,47.72%,47.72%,,,47.72%,,,,,47.72%,,,,,,47.72%
zeri,,,,,,,,,50.29%,50.29%,,,,,,,,,50.29%,,,,50.29%,,,50.29%,,,,,50.29%,,,,,,,,,,,,,50.29%,,,,,,,,50.29%,50.29%,50.29%,50.29%,,,,,,,,,,,50.29%,,,,,,,50.29%,,,,,,,50.29%,,,,,,,,,50.29%,,,,,,,,,,,,,,,,,,,,,50.29%,,50.29%,50.29%,,,,,,,50.29%,,50.29%,,,50.29%,,,,,,,,,50.29%,,,,50.29%,,,50.29%,50.29%,,,,,,,,,,50.29%,50.29%,,,50.29%,,,,,,,50.29%,,,
ziggs,,,,,,,,,50.93%,50.93%,,,,,,,,,50.93%,,,,50.93%,,,50.93%,,,,,50.93%,,,,,,,,,,,,,50.93%,,,,,,,,50.93%,50.93%,50.93%,50.93%,,,,,,,,,,,50.93%,,,,,,,50.93%,,,,,,,50.93%,,,,,,,,,50.93%,,,,,,,,,,,,,,,,,,,,,50.93%,,50.93%,50.93%,,,,,,,50.93%,,50.93%,,,50.93%,,,,,,,,,50.93%,,,,50.93%,,,50.93%,50.93%,,,,,,,,,,50.93%,50.93%,,,50.93%,,,,,,50.93%,,,,
zilean,,,,,52.29%,,,,,52.29%,,,52.29%,,52.29%,52.29%,52.29%,,,,,,,,,,,,52.29%,,,52.29%,,,52.29%,,,,,,,,,52.29%,,,,52.29%,,,,,,,,52.29%,,,,,,,,,,,,52.29%,,52.29%,,,,52.29%,52.29%,,,52.29%,52.29%,,,52.29%,,52.29%,,52.29%,52.29%,52.29%,,,,,,,52.29%,52.29%,52.29%,,,52.29%,,,52.29%,52.29%,,,,,,,,52.29%,52.29%,,52.29%,52.29%,,,,,,,52.29%,52.29%,52.29%,52.29%,,52.29%,,,52.29%,52.29%,52.29%,,,,,,,,,,,52.29%,,,,,,,,52.29%,,52.29%,,,,,52.29%,,,,,,52.29%,52.29%
zoe,,52.46%,52.46%,52.46%,,,52.46%,52.46%,,,52.46%,52.46%,,,,,,,,,52.46%,52.46%,52.46%,,52.46%,,,52.46%,,,,,,52.46%,52.46%,52.46%,,,52.46%,,,,,52.46%,,52.46%,,,,,52.46%,,,,,,,52.46%,52.46%,52.46%,,52.46%,,,,,,52.46%,,,,52.46%,,,52.46%,52.46%,52.46%,,,,,52.46%,52.46%,,,,52.46%,,,,,,52.46%,,,,,52.46%,52.46%,,,,,,,,,,52.46%,,,,,,,,,,,,,52.46%,,,52.46%,52.46%,52.46%,,52.46%,52.46%,,,,52.46%,,,52.46%,,,,,,52.46%,52.46%,52.46%,,,52.46%,52.46%,,,52.46%,,52.46%,,52.46%,52.46%,,,,52.46%,,52.46%,,,
zyra,,,,,50.54%,,,,,50.54%,,,50.54%,,50.54%,50.54%,50.54%,,,,,,,,,,,,50.54%,,,50.54%,,,50.54%,,,,,,,,,50.54%,,,,50.54%,,,,,,,,50.52%,,,,,,,,,,,,50.52%,,50.54%,,,,50.54%,50.54%,,,50.54%,50.54%,,,50.54%,,50.52%,,50.54%,50.54%,50.52%,,,,,,,50.54%,50.54%,50.54%,,,50.54%,,,50.52%,50.52%,,,,,,,,50.52%,50.54%,,50.52%,50.54%,,,,,,,50.52%,50.54%,50.54%,50.54%,,50.54%,,,50.52%,50.52%,50.54%,,,,,,,,,,,50.54%,,,,,,,,50.54%,,50.52%,,,,,50.52%,,,,,50.52%,50.52%,
